IGN,CLASS,LVL,CULVERT,FLAG
ExcaliCrown,Hero,271,"4,659",0
LeSqueech,Bishop,276,"4,565",100
Andiology,Hero,274,"4,247",100
BrackMama,Cannon Master,0,0,0
buffabplz,Hayato,250,"4,130",0
GUINS00S,Wind Archer,274,"4,031",100
Maydis,Lynn,264,"3,898",200
SadDuck,Blade Master,273,"3,742",100
darkman420,Night Walker,269,"3,505",100
Akunaii,Blade Master,268,"3,494",0
Synchronite,Zero,260,"3,451",350
Camill97,Adele,266,"2,850",100
gyaradoof,Wind Archer,261,"2,800",350
SmollNippy,Bishop,271,"2,696",450
Demonictized,Demon Avenger,250,"2,628","1,000"
PathJutsu,Pathfinder,273,"2,604",200
AdelePyrusX,Adele,277,"2,529",100
p8kerF4c3,Hero,261,"2,510",100
Lospalos,Hero,272,"2,458",100
Wharchers,Wind Archer,273,"2,426",100
SuhcMyDawn,Dawn Warrior,270,"2,421",100
FakerIsU,Mercedes,261,"2,407",100
BobingtonNL,Night Lord,268,"2,384",100
Arsteia,Phantom,265,"2,319",100
Snôwden,Bowmaster,272,"2,300",0
Jošh,Evan,270,"2,249",100
Invert,Battlemage,272,"2,081",250
xlMeowIesslx,Lynn,261,"2,032",100
eAnNyah,Wind Archer,269,"1,947",100
XRtheodore,Night Lord,271,"1,884",0
discountMerc,Wind Archer,260,"1,844",300
CocoaPebbles,Night Walker,260,"1,689",300
Kunfumita,Kanna,264,"1,514",0
lcysilk,Night Lord,262,"1,497",100
Femtas,Arch Mage (F/P),270,"1,238",100
Susah,Bowmaster,275,"1,107",200
Klobrille,Bishop,275,"1,098",100
Maokie,Hayato,262,"1,089",400
ThatsoEvan,Evan,267,868,100
Sentanapica,Bishop,251,819,100
Fairysusu,Mercedes,267,770,0
DongSoldier,Dawn Warrior,0,0,0
Ketiew,Shade,260,548,650
PuppyCake,Paladin,267,481,100
Nv00,Shadower,255,370,100
Faûna,Lynn,243,307,0
Hikiniku,Dawn Warrior,252,67,100
0rvius,Illium,266,0,0
185cm22,Night Walker,261,0,0
AIivya,Bishop,284,0,0
Aillou,Arch Mage (I/L),280,0,0
Aoifene,Kaiser,248,0,0
AriesxArk,Ark,263,0,0
ArwenWindx,Wind Archer,260,0,0
Atargattis,Wind Archer,263,0,0
Bloodymick,Cadena,271,0,0
BuccaR1,Buccaneer,0,0,0
Cessation,Hero,281,0,0
Cullis,Blade Master,279,0,0
DaddyDoo,Marksman,272,0,400
FairParadox,Hero,272,0,0
Fieldsofice,Arch Mage (I/L),278,0,0
FujiBow,Bowmaster,261,0,0
GIBORSHELIMA,Hero,263,0,0
Gambianna,Kanna,242,0,0
Gambiarra,Paladin,262,0,0
Gaslowe,Hoyoung,251,0,0
GeroHero,Hero,262,0,0
Giroe,Night Lord,259,0,0
Glacister,Kanna,243,0,0
Hádal,Buccaneer,261,0,0
ILoveSusah,Bowmaster,248,0,0
loyo,Battlemage,270,0,0
JaeiDeun,Pathfinder,277,0,0
Jayras,Dawn Warrior,267,0,0
Jettentat,Hero,261,0,0
jin99,Adele,276,0,0
KalePesto,Corsair,250,0,0
KannaWoopit,Kanna,237,0,0
Kelci,Dawn Warrior,267,0,0
Laphrii,Buccaneer,253,0,0
LegaSynn,Night Lord,277,0,0
LoneSwallow,Shade,252,0,0
LuckyLager,Hero,253,0,a
Luumnia,Adele,262,0,0
MesolessHo,Shadower,269,0,0
Minterr,Buccaneer,269,0,0
MysticalStep,Phantom,283,0,0
MysticBishop,Bishop,261,0,0
