IGN,CLASS,LVL,CULVERT,FLAG
JobuTupaky,Shadower,281,"7,531",400
AnnyWithaY,Cadena,279,"7,034",250
Goma,Bowmaster,262,"6,888",0
IHinoel,Wild Hunter,280,"6,853",0
xMooymoo,Bishop,269,"6,773",0
Robust,Shade,265,"6,759",0
GreenHero,Hero,274,"6,715",0
Arsteia,Bowmaster,276,"6,567","1,000"
Aggression,Buccaneer,262,"6,274",0
OJeezOWe,Arch Mage (F/P),276,"5,507",100
Maokie,Arch Mage (I/L),267,"4,771",300
GUINS00S,Wind Archer,272,"4,733",100
Ixeon,Paladin,271,"4,718",100
buffabplz,Hayato,250,"4,379",0
joyjoos,Buccaneer r,261,"4,052",0
AdelePyrusX,Adele,276,"3,992",100
goatnuts,Kanna,260,"3,742",100
sadweeken,Lara,268,"3,407",300
MightyTWY,Night Walker,266,"3,239",100
Josh,Evan,269,"2,947",250
Jin99,Adele,275,"2,888",100
XRTheodore,Night Lord,269,"2,790",0
Kunfumita,Kanna,264,"2,789",0
Synchronite,Zero,259,"2,730",100
Herfo,Hero,267,"2,723",650
Bobington,Night Lord,266,"2,718",100
Andiology,Hero,271,"2,623",100
Camill97,Adele,263,"2,554",100
DaddyDoo,Marksman,268,"2,407",450
LeSqueech,Bishop,270,"2,327",100
Dermonictiz,Demon Avenger,250,"2,313","1,000"
PathJutsu,Pathfinder,271,"2,313",100
WharchersWind,Archer,271,"2,193",100
Drewster19,Shadower,268,"2,186",100
Lospalos,Hero,267,"2,163",100
Snowden,Bowmaster,270,"2,140",0
MauricioSb,Buccaneer,260,"2,047","1,000"
Fermtas,Arch Mage (F/P),268,"2,043",100
Icysilk,Night Lord,262,"1,958",100
FakerlsU,Mercedes,260,"1,808",0
Invert,Battle Mage,270,"1,634",250
gyaradoof,Wind Archer,260,"1,574",250
MesolessHo,Shadower,263,"1,555",100
eAnNyah,Wind Archer,268,"1,461",100
SuhcMyDa,Dawn Warrior,267,"1,084",100
Klobrille,Bishop,274,"1,078",100
Maydis:,Lynn,251,"1,041",200
Susah,Bowmaster,272,741,100
Ketiew,Shade,260,398,550
Fauna,Lynn,232,159,100
Orvius,Illium,266,0,0
Ailiou,Arch Mage (l/L),280,0,0
Akunaii,Blade Master,266,0,0
Aoifene,Kaiser,247,0,0
Arestei,Phantom,263,0,0
ArwenWindx,Wind Archer,260,0,0
Atargattis,Wind Archer,263,0,0
BoocaTooca,Buccaneer,236,0,0
BrackMamaCannon,Master,270,0,0
BuccaR1,Buccaneer,261,0,0
Cessation,Hero,279,0,0
Cullis,Blade Master,279,0,0
Darkman4,Night Walker,265,0,0
EightLD,Buccaneer,272,0,0
Exabucc,Buccaneer,260,0,0
ExcaliCrown,Hero,269,0,0
FairParadox,Hero,272,0,0
FindingRa,Pathfinder,280,0,0
FujiBow,Bowmaster,261,0,0
Gambianna,Kanna,242,0,0
Gambiarra,Paladin,262,0,0
Gaslowe,Hoyoung,251,0,0
GeroHero,Hero,262,0,0
Giroe,Night Lord,259,0,0
Glacister,Kanna,241,0,0
Hadal,Buccaneer,261,0,0
loyo,Battle Mage,270,0,0
JaeiDeun,Pathfinder,277,0,0
Jayras,Dawn Warrior,267,0,0
Jettentat,Hero,261,0,0
KalePesto,Corsair,250,0,0
KannaWoo,Kanna,237,0,0
Kelci,Dawn Warrior,267,0,0
Kori312,Arch Mage(F/P),262,0,0
Laphrii,Buccaneer,253,0,0
LegaSynn,Night Lord,277,0,0
LoneSwall,Shade,252,0,0
LoveGoes,Night Lord,269,0,0
LuckyLager,Hero,253,0,0
Luumnia,Adele,262,0,0
Minterr,Buccaneer,269,0,0
MysticBish,Bishop,261,0,0
NaroXY,Night Lord,282,0,0
NoXArrow,Wind Archer,262,0,0
Nooks7070,Dawn Warrior,259,0,0
Oakees,Cadena,263,0,0
Pedelle,Adele,271,0,0
PhaseRus,Night Walker,261,0,0
Punx,Cadena,281,0,0
PuppyCake,Paladin,266,0,100
PyrusILma,Arch Mage (I/L),261,0,0
Rafff,Paladin,242,0,0
SatsumaB,Hayato,278,0,0
Sentanapica,Bishop,200,0,0
SerAmida,Hayato,265,0,0
ShyGuy69,Demon Slayer,275,0,0
