IGN,CLASS,LVL,CULVERT,FLAG
PoeBow,Pathfinder,279,"13,025",0
AnnyWithaY,Cadena,280,"12,921",0
abb2be2,Angelic Buster,278,"12,710",0
ArkR1,Ark,276,"12,434",100
WaterBender,Zero,277,"12,298",0
Coronadena,Cadena,277,"12,084",450
Explosia,Bishop,278,"11,969",0
EightLD,Buccaneer,276,"11,812",0
Arsteia,Bowmaster,279,"11,721","1,000"
JobuTupaky,Shadower,282,"11,441",200
blkicecoffee,Bowmaster,280,"11,174",0
Fieldsofice,Arch Mage (I/L),279,"10,704",0
GreenHero,Hero,278,"10,676",0
Kori312,Arch Mage (F/P),273,"9,968",100
Student625,Bishop,281,"9,660",0
Liuyuning,Night Lord,274,"9,044",0
OJeezOWeez,Arch Mage (F/P),280,8.725,0
Snooted,Wind Archer,271,"8,447",0
Ixeon,Paladin,278,"8,281",0
Seihin,Dawn Warrior,272,"8,204",400
joyjoos,Buccaneer,261,"7,756",0
Robust,Shade,266,"7,492",0
GUINS00S,Wind Archer,275,"7,344",0
DouBlaze,Shadower,264,"7,152",0
ShyGuy69,Demon Slayer,277,"7,008",0
Aggression,Buccaneer,262,"6,722",0
Minterr,Buccaneer,271,"6,554",0
Herfo,Hero,274,"6,261",250
Gôma,Bowmaster,264,"6,239",0
ExcaliCrown,Hero,272,"6,016",0
Maokie,Arch Mage (I/L),270,"5,802",100
LoveGoes,Night Lord,272,"5,725",100
Azaghal,Mihile,263,"5,638",0
goatnuts,Kanna,262,"5,509",0
jin99,Adele,277,"4,920",100
LeSqueech,Bishop,278,"4,755",250
Andiology,Hero,276,"4,720",100
buffabplz,Hayato,250,"4,451",0
p8kerF4c3,Hero,263,"4,296",100
Maydis,Lynn,265,"4,202",0
DaddyDoo,Marksman,274,"4,077",100
darkman420,Night Walker,271,"4,062",100
AdelePyrusX,Adele,277,"3,783",100
discountMerc,Wind Archer,261,"3,701",100
Jošh,Evan,271,"3,624",400
Femtas,Arch Mage (F/P),271,"3,569",100
XRtheodore,Night Lord,271,"3,367",0
eAnNyah,Wind Archer,269,"3,340",100
Camill97,Adele,268,"3,212",0
Sentanapica,Bishop,263,"2,973",0
FakerIsU,Mercedes,263,"2,919",0
gyaradoof,Wind Archer,261,"2,871",250
PathJutsu,Pathfinder,274,"2,842",100
FujiBow,Bowmaster,0,0,0
Demonictized,Demon Avenger,250,"2,743","1,000"
SuhcMyDawn,Dawn Warrior,272,"2,647",100
Lospalos,Hero,274,"2,599",100
Arestei,Phantom,268,"2,583",100
Wharchers,Wind Archer,275,"2,534",100
MesolessHo,Shadower,271,"2,528",100
Invert,Battlemage,273,"2,512",200
xlMeowIesslx,Lynn,263,"2,327",100
lcysilk,Night Lord,262,"2,207",100
CocoaPebbles,Night Walker,260,"1,956",100
SadDuck,Blade Master,275,"1,865",100
BobingtonNL,Night Lord,268,"1,797",100
fdfdfgea,Demon Slayer,264,"1,129",100
185cm22,Night Walker,261,976,0
Fairysusu,Mercedes,268,932,100
NatsumeReiko,Lynn,261,734,100
ThatsoEvan,Evan,268,667,100
PuppyCake,Paladin,268,646,100
Ketiew,Shade,260,590,400
thunderyoung,Thunder Breaker,263,"534",100
ExceIlent,Blade Master,257,521,100
DroIo,Zero,253,418,250
ManasAB,Angelic Buster,261,418,100
Antcbb,Aran,260,382,100
Hikiniku,Dawn Warrior,262,151,100
0rvius,Illium,266,0,0
Aoifene,Kaiser,248,0,0
AriesxArk,Ark,263,0,0
ArwenWindx,Wind Archer,261,0,0
Atargattis,Wind Archer,264,0,0
Bloodymick,Cadena,271,0,0
BrackMama,Cannon Master,0,0,0
BuccaR1,Buccaneer,261,0,0
Cullis,Blade Master,279,0,0
DawnRaivyn,Dawn Warrior,261,0,0
DongSoldier,Dawn Warrior,264,0,0
FairParadox,Hero,272,0,0
FairyErda,Mercedes,281,0,0
FindingRawrs,Pathfinder,280,0,0
Gambianna,Kanna,242,0,0
Gambiarra,Paladin,262,0,0
Gaslowe,Hoyoung,251,0,0
GeroHero,Hero,262,0,0
Giroe,Night Lord,259,0,0
Glacister,Kanna,243,0,0
Hádal,Buccaneer,261,0,0
IHinoeI,Wild Hunter,282,0,0
ILoveSusah,Bowmaster,260,0,0
loyo,Battlemage,270,0,0
JaeiDeun,Pathfinder,277,0,0
Jayras,Dawn Warrior,267,0,0
Jettentat,Hero,261,0,0
KalePesto,Corsair,250,0,0
KannaWoopit,Kanna,237,0,0
Kelci,Dawn Warrior,267,0,0
KptKrazz,Buccaneer,276,0,0
Kunfumita,Kanna,264,0,0
Laphrii,Buccaneer,254,0,0
LegaSynn,Night Lord,277,0,0
LoneSwallow,Shade,252,0,0
LumiTakeji,Luminous,277,0,0
Luumnia,Adele,262,0,0
Nooks7070,Dawn Warrior,259,0,0
Nv00,Shadower,257,0,0
Oakees,Cadena,266,0,0
Palorin,Paladin,264,0,0
