IGN,CLASS,LVL,CULVERT,FLAG
LumiTakeji,Luminous,277,"8,782",0
Coronadena,Cadena,276,"8,494",200
Ixeon,Paladin,277,"7,361",0
Seihin,Dawn Warrior,272,"7,267",100
Snooted,Wind Archer,270,"6,823",0
joyjoos,Buccaneer,261,"6,167",0
DouBlaze,Shadower,264,"6,086",0
Aggression,Buccaneer,262,"5,874",0
OJeezOWe,Arch Mage (F/P),278,"5,702",100
Minterr,Buccaneer,270,"5,590",0
BrackMamaCannon,Unknown,0,0,0
GUINS00S,Wind Archer,275,"5,212",100
LeSqueech,Bishop,277,"4,676",550
Darkman4,NightWalker,270,"4,633",100
Jin99,Adele,277,"4,526",250
SadDuck,Blade Master,274,"4,484",200
Herfo,Hero,272,"4,442",650
LoveGoes,Night Lord,271,"4,400",100
buffabplz,Hayato,250,"4,373",0
goatnuts,Kanna,261,"4,037",100
DaddyDoo,Marksman,273,"3,956",0
AdelePyrusX,Adele,277,"3,809",100
p8kerF4c3,Hero,262,"3,649",250
ExcaliCrown,Hero,271,"3,636",0
Femtas,Arch Mage (F/P),270,"3,354",100
Synchronite,Zero,260,"3,346",250
Akunaii,Blade Master,269,"3,297",400
PathJutsu,Pathfinder,274,"3,242",0
Maydis,Lynn,265,"3,202",350
eAnNyah,Wind Archer,269,"3,100",100
Bobington,Night Lord,268,"2,931",100
MesolessHo,Shadower,270,"2,851",100
Icysilk,Night Lord,262,"2,560",100
Arestei,Phantom,266,"2,528",100
Dermonictiz,Demon Avenger,250,"2,520",550
SmollNippy,Bishop,271,"2,475","1,000"
FakerlsU,Mercedes,262,"2,392",0
discountMe,Wind Archer,261,"2,247",100
Wharchers,Wind Archer,274,"2,220",100
XRTheodore,Night Lord,271,"2,168",0
Invert,Battle Mage,273,"2,134",300
FujiBow,Bowmaster,261,"2,028",100
gyaradoof,Wind Archer,261,"1,927",450
CocoaPeb,Night Walker,260,"1,865",100
SuhcMyDa,Dawn Warrior,271,"1,525",100
DongSoldierDawnWarrior,Unknown,0,0,0
Kunfurmita,Kanna,264,"1,194",0
Andiology,Hero,275,"1,168",100
Susah,Bowmaster,275,"1,149",300
Fairysusu,Mercedes,268,886,100
PuppyCake,Paladin,268,600,100
Ketiew,Shade,260,518,550
Sussybuss,Pathfinder,264,357,100
Drolo,Zero,240,346,350
Shiroldol,Angelic Buster,260,165,100
Hikiniku,Dawn Warrior,260,133,100
Orvius,lllium,266,0,0
185cm22,Night Walker,261,0,0
Alivya,Bishop,285,0,0
Aoifene,Kaiser,248,0,0
AriesxArk,Ark,263,0,0
ArwenWindx,Wind Archer,260,0,0
Atargattis,Wind Archer,264,0,0
Bloodymick,Cadena,271,0,0
BuccaR1,Buccaneer,261,0,0
Camill97,Adele,267,0,0
Cullis,Blade Master,279,0,0
EightLD,Buccaneer,275,0,0
FairParadox,Hero,272,0,0
FairyErda,Mercedes,281,0,0
Fieldsoflce,Arch Mage (l/L,278,0,0
FindingRa,Pathfinder,280,0,0
GIBORSHE,Hero,263,0,0
Gambianna,Kanna,242,0,0
Gambiarra,Paladin,262,0,0
Gaslowe,Hoyoung,251,0,0
GeroHero,Hero,262,0,0
Giroe,Night Lord,259,0,0
Glacister,Kanna,243,0,0
Goma,Bowmaster,263,0,0
Hadal,Buccaneer,261,0,0
LoveSusah,Bowmaster,260,0,0
loyo,Battle Mage,270,0,0
JaeiDeun,Pathfinder,277,0,0
Jayras,Dawn Warrior,267,0,0
Jettentat,Hero,261,0,0
Josh,Evan,270,0,0
KalePesto,Corsair,250,0,0
