IGN,CLASS,LVL,CULVERT,FLAG
KalePesto,Corsair,245,0,0
KannaWoo,Kanna,237,0,0
Kelci,Dawn Warrior,267,0,0
Kori312,Arch Mage (F/P,262,0,0
Laphrii,Buccaneer,253,0,0
LegaSynn,Night Lord,277,0,0
LoneSwall,Shade,252,0,0
Luumnia,Adele,257,0,0
LuxPraelia,Dawn Warrior,230,0,0
Maokie,Arch Mage (I/L),265,0,450
MightyTWY,Night Walker,265,0,0
Minterr,Buccaneer,269,0,0
MysticBish,Bishop,261,0,0
Nooks7070,Dawn Warrior,259,0,0
Ostentat,Mechanic,282,0,0
Pedelle,Adele,271,0,0
PhaseRus,Night Walker,261,0,0
Powerleap,Night Walker,266,0,0
Punx,Cadena,281,0,0
PuppyCake,Paladin,264,0,0
Raffff,Paladin,210,0,0
Robust,Shade,265,0,0
SatsumaB,Hayato,278,0,0
SerAmida,Hayato,265,0,0
SolEXCrow,Dawn Warrior,251,0,0
SomaSet,Dark Knight,281,0,0
StumblsRuT,hunderBreake,261,0,0
Synchronite,Zero,256,0,0
TigerThorn,Kanna,255,0,0
ToNhon,Kanna,278,0,0
URAQT,Angelic Buster,253,0,0
Waowa,Wind Archer,260,0,0
WaterBen,Zero,274,0,0
Wexam,Mercedes,250,0,0
